Nbr_acci;Feux_auto;Feux_piet;Pass_piet;Terreplein;Apaisement;EmpTotBuffer;Densite_pop;Entropie;DensiteInter;Long_arterePS;Artere;NB_voies5;log_acci;catego_acci;catego_acci2;Arret;VAG;sum_app;LogEmploi;AccOrdinal;PopHa
0;0;0;0;0;0;1813.91083098296;8988.25952038723;0.448607922780335;60.9374202877342;3821.78;1;0;0;0;0;0;0;3;7.50324047344867;0;8.98825952038723
0;0;0;1;0;0;2665.84571636809;7208.35565940587;0.625199556775858;44.4956116806569;1684.07;0;0;0;0;0;1;1;4;7.8882766282344;0;7.20835565940587
0;0;0;0;0;0;3137.85480036378;8470.77678612945;0.836696314767072;46.641398594714;4297.94;1;0;0;0;0;1;1;3;8.05129466082784;0;8.47077678612945
0;1;0;1;0;0;3024.66022631737;8296.16064220908;0.778933884504365;47.4751010854148;3957.77;1;0;0;0;0;0;1;3;8.01455404227781;0;8.29616064220908
0;0;0;1;1;0;1455.00545289634;7975.30473241983;0.377443469463664;39.5434613181305;2583.2;0;1;0;0;0;1;1;4;7.28276492729365;0;7.97530473241983
0;1;0;1;0;0;1231.5103160198;6977.85004072251;0.841154605084906;65.197015934597;2668.38;1;1;0;0;0;0;1;4;7.11599659431787;0;6.97785004072251
0;0;0;0;0;0;4650.68006853762;5410.74430453411;0.317952513942408;40.2591996458777;6698.95;1;1;0;0;0;1;1;3;8.44476873918614;0;5.41074430453411
0;1;0;1;1;0;2479.89146081853;6326.7138633844;0.148993050791082;59.6838750421597;6153.04;1;1;0;0;0;0;1;3;7.8159700724023;0;6.3267138633844
0;1;0;1;1;0;3713.26568004208;5339.85641672775;0.593472049832317;50.2010852702428;4694.7;1;1;0;0;0;0;1;4;8.21966700562801;0;5.33985641672775
0;1;1;1;1;0;2959.24990226964;8330.05597059078;0.496333944448991;67.7513432201572;7887.38;1;1;0;0;0;0;1;3;7.99269110380862;0;8.33005597059078
0;0;0;0;0;0;1425.26528799552;6820.64054043587;0.492451152569523;78.0559785746753;6366.45;1;1;0;0;0;1;0;3;7.26211324239022;0;6.82064054043587
0;0;0;0;1;0;4525.00785883828;3701.35652462727;0.581843598932401;39.1076841141757;8338.94;1;1;0;0;0;1;1;3;8.41737459289236;0;3.70135652462727
0;0;0;0;0;0;6699.14021155298;5608.69384278992;0.250988416743938;43.1214763278166;7022.97;1;1;0;0;0;1;1;3;8.80973447051061;0;5.60869384278992
0;0;0;0;0;0;5518.65061116914;5071.84083155327;0.315961808531008;39.7328541989117;6728.87;1;1;0;0;0;0;1;3;8.61588865488893;0;5.07184083155327
0;0;0;0;0;0;2832.99321728579;8044.65783598098;0.538661884089021;66.1852604571155;3968.12;1;1;0;0;0;0;0;3;7.94908910564685;0;8.04465783598098
0;0;0;0;0;0;7404.71699480194;2978.70585405647;0.923632817630049;23.7655603951314;6618.02;0;1;0;0;0;1;1;4;8.90987250784894;0;2.97870585405647
0;1;0;1;0;0;7311.45180737338;2644.79886365501;0.916147487820443;22.9680966595004;6556.57;0;1;0;0;0;0;1;4;8.89719713868416;0;2.64479886365501
0;0;0;0;0;0;3721.14127596017;5749.12071845438;0.695704046124092;48.707674655052;5234.57;1;1;0;0;0;1;1;4;8.2217856948283;0;5.74912071845438
0;0;0;0;0;0;7169.07040677292;10352.2109478112;0.736308223971412;49.0068951699427;6852.56;1;1;0;0;0;0;1;3;8.87753127480798;0;10.3522109478112
0;0;0;0;0;0;2602.14785114034;8813.72541814552;0.829702183046092;52.6884240368432;7711.3;1;1;0;0;0;1;0;3;7.86409247957203;0;8.81372541814552
0;1;0;1;0;0;5382.77726296437;4528.70178509861;0.793836751832383;45.4008145435364;4995.3;0;1;0;0;0;0;1;3;8.59095973984204;0;4.52870178509861
0;1;0;1;0;0;5137.31159400432;3996.32065879352;0.772025634713932;45.4237060282182;4757.58;0;1;0;0;0;0;1;3;8.54428518543214;0;3.99632065879352
0;1;0;1;0;0;4944.70428963312;5268.53372631802;0.833363505248166;44.9111160334538;4567.07;1;1;0;0;0;0;1;3;8.50607244239676;0;5.26853372631802
0;1;0;1;1;0;3138.00528250719;5830.6254856848;0.735630825456792;46.4534671048257;6820.01;1;1;0;0;0;0;1;3;8.05134261669092;0;5.8306254856848
